,Status,Gender,Education,Income,Card Type,Months_Inactive_12_mon,Total_Revolving_Bal,Avg_Utilization_Ratio,MaritalDependentRatio,CreditUsage,AvgTransValue,TenureByAge
8425,-1,1,1,1,0,3,0,0.0,0.25,1.0,67.69,0.71
8427,1,1,1,0,0,3,1189,0.248,0.25,0.75,56.1,1.03
8432,1,0,0,1,0,3,2517,0.786,0.33,0.21,53.12,0.88
8433,-1,1,0,0,0,2,0,0.0,0.5,1.0,53.35,0.65
8434,1,0,3,3,0,3,1371,0.597,0.17,0.4,71.21,0.72
8448,1,1,1,0,0,2,2250,0.883,0.25,0.12,61.65,0.78
8449,1,1,1,0,0,2,828,0.568,0.33,0.43,58.08,0.8
8454,1,1,0,0,0,2,1742,0.677,0.33,0.32,52.83,0.67
8455,1,1,1,1,0,2,2007,0.37,0.33,0.63,55.72,0.76
8456,1,1,0,0,0,3,909,0.294,0.17,0.71,55.14,0.7
8461,1,1,4,0,0,2,2511,0.886,0.25,0.11,62.48,0.69
8464,-1,1,1,0,0,5,0,0.0,0.25,1.0,49.33,0.86
8468,1,1,0,0,0,3,872,0.353,0.17,0.65,58.24,0.66
8471,1,0,2,3,0,1,1099,0.103,0.12,0.9,82.82,0.78
8472,-1,0,1,2,0,2,0,0.0,0.33,1.0,66.64,0.74
8474,1,1,1,1,0,4,1177,0.381,0.1,0.62,69.83,0.89
8476,1,1,2,0,0,3,964,0.579,0.5,0.42,65.08,0.68
8477,1,0,2,4,0,3,1654,0.673,0.25,0.33,53.19,0.89
8480,1,1,2,1,0,1,1954,0.63,0.12,0.37,61.03,0.78
8482,1,1,0,0,0,2,2336,0.575,0.25,0.42,59.46,0.68
8483,1,1,0,0,0,2,2209,0.644,0.1,0.36,54.61,0.57
8487,1,0,0,3,0,2,0,0.0,0.25,1.0,54.75,0.72
8488,1,0,4,3,0,2,891,0.498,0.17,0.5,46.85,0.92
8490,1,0,4,1,0,6,1588,0.32,0.12,0.68,53.45,0.81
8495,1,0,2,2,0,2,861,0.459,0.1,0.54,61.66,0.77
8498,1,1,0,0,0,2,0,0.0,0.12,1.0,74.91,0.91
8499,1,1,0,1,0,1,0,0.0,0.1,1.0,66.87,0.77
8502,1,0,1,2,0,1,1801,0.528,0.12,0.47,85.13,0.76
8505,-1,1,2,0,0,3,2517,0.665,0.1,0.34,44.46,0.91
8506,1,0,0,1,0,2,1480,0.664,0.5,0.34,62.41,0.8
8510,1,0,0,1,0,4,0,0.0,0.2,1.0,84.4,0.9
8511,1,1,0,0,0,1,2238,0.671,0.2,0.33,68.22,0.71
8512,1,1,3,0,0,3,2127,0.78,0.25,0.22,62.67,0.71
8513,-1,1,1,0,0,3,1521,0.914,0.5,0.09,63.96,0.84
8514,1,1,1,0,0,3,1661,0.608,0.33,0.39,55.34,0.7
8515,1,1,2,0,0,3,996,0.577,0.17,0.42,62.34,0.82
8519,1,1,2,1,0,3,1573,0.248,0.12,0.75,58.25,0.83
8523,1,1,3,0,0,3,1561,0.615,0.33,0.39,61.45,0.73
8527,1,1,0,0,0,2,0,0.0,0.17,1.0,54.18,0.8
8528,1,1,4,0,0,4,0,0.0,0.33,1.0,48.88,0.65
8530,1,1,0,0,0,1,2517,0.886,0.25,0.11,53.72,0.68
8533,1,1,0,0,0,5,0,0.0,0.25,1.0,52.67,0.9
8534,1,1,1,0,0,3,1198,0.556,0.33,0.44,53.6,0.68
8535,1,1,0,1,0,3,2414,0.871,1.0,0.13,78.13,0.75
8536,1,1,0,0,0,1,1819,0.642,0.5,0.36,63.48,0.72
8537,1,1,1,0,0,5,1375,0.886,0.1,0.11,63.3,0.8
8538,-1,0,1,1,0,2,0,0.0,0.17,1.0,38.59,0.78
8540,1,1,0,0,0,6,0,0.0,0.17,1.0,46.9,0.68
8541,1,1,0,1,0,2,0,0.0,0.33,1.0,69.15,0.69
8542,1,1,0,0,0,3,1319,0.76,0.2,0.24,58.66,0.71
8544,1,0,1,2,0,3,1076,0.044,0.2,0.96,61.87,0.73
8545,-1,1,0,1,0,3,1445,0.755,0.12,0.25,58.05,0.69
8546,1,1,2,0,0,3,0,0.0,0.1,1.0,57.77,0.71
8548,1,1,0,0,0,2,1235,0.221,0.25,0.78,69.6,0.84
8551,-1,1,1,0,0,3,0,0.0,0.08,1.0,63.86,0.77
8553,1,1,1,0,0,3,0,0.0,0.12,1.0,58.5,0.84
8556,1,0,2,1,0,3,1604,0.6,0.33,0.4,63.55,0.75
8557,1,0,1,3,0,2,0,0.0,0.2,1.0,70.82,0.9
8559,1,0,3,2,0,3,1166,0.038,0.33,0.96,64.78,0.74
8562,1,1,2,1,0,2,2517,0.876,0.2,0.12,54.48,0.79
8567,-1,1,1,0,0,3,2104,0.956,0.17,0.04,63.37,0.88
8568,-1,1,2,0,0,1,2517,0.772,1.0,0.23,45.57,0.66
8569,1,1,1,1,0,2,0,0.0,0.25,1.0,69.29,0.54
8571,1,0,1,3,0,3,1334,0.541,0.5,0.46,57.9,0.73
8574,-1,0,1,2,0,5,0,0.0,0.25,1.0,83.37,0.8
8576,-1,0,3,3,0,4,0,0.0,0.25,1.0,50.06,0.9
8577,1,0,0,3,0,3,0,0.0,0.12,1.0,63.06,0.87
8578,1,1,3,1,0,2,1465,0.42,0.5,0.58,54.9,0.68
8580,1,1,2,0,0,1,1627,0.706,0.17,0.29,53.94,0.61
8581,1,0,1,2,0,3,841,0.046,0.25,0.95,90.55,0.86
8583,1,1,0,0,0,3,2117,0.732,0.12,0.27,85.87,0.87
8584,1,0,3,2,0,4,1807,0.052,0.25,0.95,84.21,0.73
8585,1,0,1,4,1,1,2517,0.073,0.25,0.93,89.48,0.77
8589,1,0,1,3,3,2,2201,0.354,0.5,0.65,109.9,0.73
8590,1,1,2,0,0,2,1478,0.243,0.25,0.76,88.86,0.31
8591,1,0,1,2,0,3,2216,0.104,0.12,0.9,95.53,0.78
8592,1,0,3,1,0,3,1273,0.801,0.25,0.2,91.9,0.71
8593,1,1,0,0,0,1,1411,0.71,0.12,0.29,84.29,0.69
8595,1,0,0,2,0,1,1665,0.048,0.33,0.95,101.15,0.75
8596,1,1,1,1,0,1,1713,0.673,0.17,0.33,90.98,0.88
8600,1,1,1,0,3,3,1187,0.074,0.2,0.93,84.9,0.86
8602,1,1,1,0,0,2,2266,0.662,0.25,0.34,92.43,0.92
8603,1,0,0,1,0,2,1013,0.092,0.5,0.91,84.91,0.61
8604,1,1,0,0,0,3,0,0.0,0.2,1.0,89.87,0.8
8606,1,1,3,0,0,2,1582,0.635,0.25,0.36,89.76,0.75
8607,1,1,1,1,0,2,0,0.0,0.1,1.0,95.92,0.82
8609,1,1,3,0,0,3,1010,0.292,0.25,0.71,95.39,0.67
8610,1,0,2,3,0,2,0,0.0,0.17,1.0,88.16,0.9
8611,1,1,2,0,0,3,1444,0.174,0.25,0.83,72.62,0.9
8612,1,0,0,2,0,2,2082,0.184,0.1,0.82,77.19,0.78
8614,1,0,0,3,0,3,2347,0.197,0.25,0.8,86.01,0.77
8615,1,1,1,0,0,5,968,0.328,0.25,0.67,91.09,0.71
8620,1,0,1,3,0,2,2517,0.187,0.25,0.81,109.88,0.7
8624,1,0,0,2,0,2,1303,0.066,0.1,0.93,86.44,0.7
8627,1,1,1,0,0,3,2451,0.258,0.25,0.74,76.23,0.84
8630,1,1,3,0,0,2,1744,0.57,0.1,0.43,86.62,0.79
8631,1,0,4,4,4,2,1925,0.056,0.5,0.94,92.09,0.86
8632,1,0,4,2,0,3,1803,0.072,0.17,0.93,90.07,0.73
8638,1,1,1,0,1,2,2167,0.172,0.12,0.83,77.31,0.76
8640,1,1,2,0,0,2,1182,0.143,0.17,0.86,90.42,0.91
8641,1,0,1,3,0,3,1903,0.138,0.2,0.86,76.04,0.64
8644,1,0,3,3,0,3,1200,0.219,0.17,0.78,92.56,0.89
8645,1,1,0,0,0,4,1594,0.425,1.0,0.57,89.78,0.84
8646,1,0,1,4,0,3,1946,0.064,0.1,0.94,84.12,0.83
8648,1,0,1,3,0,2,0,0.0,0.25,1.0,87.18,0.82
8649,1,1,2,1,1,1,2179,0.128,0.1,0.87,98.55,0.89
8650,1,1,2,0,0,3,1337,0.249,0.33,0.75,96.2,0.86
8652,1,0,3,2,0,3,2414,0.087,0.2,0.91,95.73,0.64
8653,1,1,4,1,1,2,1060,0.058,0.12,0.94,89.22,0.83
8654,1,0,1,4,0,1,2130,0.077,0.25,0.92,81.31,0.79
8655,1,0,1,1,0,2,1359,0.164,0.12,0.84,85.77,0.91
8659,1,1,0,1,0,1,1293,0.184,0.17,0.82,75.32,0.76
8661,-1,1,3,0,0,3,460,0.119,0.1,0.88,96.49,0.79
8664,-1,1,1,0,0,3,1939,0.259,0.25,0.74,87.91,0.78
8666,1,0,0,2,1,2,2253,0.065,0.1,0.93,84.26,0.86
8669,1,0,2,1,0,4,1334,0.125,0.5,0.88,79.7,0.78
8670,1,1,4,0,0,1,1324,0.154,0.2,0.85,96.24,0.69
8673,1,0,1,3,0,1,1738,0.279,0.12,0.72,107.58,0.89
8677,1,0,0,3,3,1,713,0.021,0.25,0.98,94.51,0.72
8681,1,0,2,3,0,3,1302,0.063,0.17,0.94,87.71,0.87
8684,1,1,1,1,0,2,2138,0.94,0.33,0.06,93.59,0.78
8685,1,1,1,0,0,3,1360,0.185,0.25,0.81,119.98,0.84
8686,1,0,2,1,0,2,1405,0.734,0.25,0.27,90.81,0.71
8689,1,0,2,1,1,2,1694,0.089,0.2,0.91,91.27,0.78
8690,1,0,2,3,0,2,1186,0.088,0.1,0.91,89.96,0.78
8691,1,0,1,0,0,3,1289,0.144,0.25,0.86,85.31,0.68
8693,1,1,3,0,0,3,1677,0.268,0.17,0.73,91.71,0.65
8695,1,0,0,2,0,2,1264,0.037,0.17,0.96,101.65,0.77
8696,1,0,1,3,0,2,1255,0.095,0.17,0.9,85.54,0.77
8697,1,0,2,2,0,3,1143,0.115,0.12,0.89,94.81,0.78
8698,1,1,2,1,0,2,2019,0.218,0.12,0.78,95.62,0.7
8701,1,0,1,1,0,2,1739,0.87,0.17,0.13,90.52,0.7
8702,1,0,1,2,3,2,2098,0.061,0.12,0.94,79.68,0.68
8705,1,0,0,2,0,2,0,0.0,0.17,1.0,78.7,0.78
8706,1,0,1,4,1,2,1106,0.032,0.12,0.97,104.42,0.82
8707,1,0,0,3,0,2,1585,0.258,0.2,0.74,98.82,0.73
8712,1,1,4,1,0,3,2035,0.625,0.33,0.38,79.49,0.89
8713,1,0,0,2,0,2,2389,0.126,0.12,0.87,103.57,0.7
8716,-1,0,2,3,0,3,0,0.0,0.12,1.0,86.16,0.83
8717,1,0,0,3,0,1,2517,0.107,0.2,0.89,76.77,0.72
8720,1,1,1,0,0,2,2517,0.405,0.12,0.6,91.54,0.78
8724,1,0,0,2,0,2,2065,0.726,0.12,0.27,100.62,0.79
8725,1,1,1,0,0,2,1710,0.177,0.17,0.82,85.36,0.92
8727,1,1,3,0,0,2,1121,0.215,0.33,0.78,85.15,0.77
8728,1,0,1,1,1,2,1356,0.09,0.1,0.91,92.11,0.78
8730,1,1,1,1,0,1,2379,0.195,0.17,0.81,80.25,0.75
8733,1,0,1,2,3,1,810,0.023,0.12,0.98,83.34,0.89
8735,-1,0,4,2,0,2,2517,0.097,0.33,0.9,98.92,0.86
8737,1,0,0,4,0,2,1858,0.154,0.25,0.85,77.66,0.78
8743,1,1,0,0,0,5,1101,0.532,0.25,0.47,89.11,0.76
8744,1,1,2,0,1,2,1871,0.165,0.25,0.84,89.19,0.79
8745,1,0,1,4,0,3,1337,0.039,0.1,0.96,93.16,0.68
8747,1,0,1,1,0,3,1559,0.177,0.33,0.82,93.21,0.88
8748,1,0,0,2,0,3,1917,0.268,0.12,0.73,95.08,0.68
8749,-1,1,3,0,0,3,2517,0.562,0.1,0.44,90.84,0.8
8751,1,0,2,2,1,3,0,0.0,0.5,1.0,86.36,0.75
8752,-1,0,3,2,0,3,1606,0.678,0.1,0.32,76.37,0.82
8753,1,0,0,3,0,2,958,0.041,0.17,0.96,77.24,0.74
8757,-1,0,1,4,0,3,0,0.0,0.1,1.0,96.6,0.82
8758,1,0,0,0,0,3,0,0.0,0.25,1.0,77.43,0.72
8764,1,1,1,1,0,3,1970,0.577,0.25,0.42,110.05,0.81
8766,1,1,2,0,1,3,2517,0.234,0.33,0.77,117.63,0.78
8770,1,0,0,2,0,3,915,0.107,0.2,0.89,92.92,0.8
8772,1,1,1,0,0,1,2076,0.272,0.08,0.73,102.8,0.71
8773,1,0,0,3,0,4,1124,0.585,0.12,0.42,105.91,0.82
8774,1,1,1,0,0,1,1640,0.292,0.33,0.71,105.2,0.65
8775,1,1,2,0,0,3,708,0.311,0.17,0.69,104.53,0.67
8776,1,0,4,4,0,2,1802,0.052,0.08,0.95,78.57,0.67
8777,-1,0,3,1,0,2,2108,0.224,0.25,0.78,79.88,0.84
8780,-1,0,1,4,0,2,0,0.0,0.25,1.0,83.05,0.78
8781,1,0,0,2,0,1,1351,0.283,0.25,0.72,102.57,0.92
8784,-1,1,1,0,0,1,0,0.0,0.17,1.0,81.44,0.87
8788,-1,1,1,0,0,6,1811,0.222,0.17,0.78,95.15,0.9
8795,1,1,2,0,0,2,1974,0.483,0.25,0.52,91.17,0.76
8796,1,0,0,2,0,3,0,0.0,0.25,1.0,95.49,0.81
8797,-1,0,3,1,0,2,1974,0.218,0.1,0.78,96.62,0.58
8806,1,0,1,1,0,3,1618,0.214,0.17,0.79,86.02,0.8
8810,1,1,1,0,0,1,1322,0.199,0.33,0.8,79.21,0.82
8814,-1,0,3,3,0,4,0,0.0,0.12,1.0,97.11,0.86
8817,-1,0,1,4,0,2,2517,0.231,0.17,0.77,85.09,0.7
8818,1,1,1,0,0,1,1085,0.129,1.0,0.87,78.54,0.81
8821,1,1,2,0,0,1,0,0.0,0.2,1.0,94.84,0.8
8823,1,0,0,4,1,2,1588,0.046,0.33,0.95,92.74,0.83
8826,1,0,2,1,0,3,1718,0.705,0.17,0.3,104.26,0.64
8828,1,0,0,1,0,3,829,0.076,0.12,0.92,84.45,0.65
8830,1,1,2,1,1,1,1873,0.084,0.12,0.92,80.7,0.7
8832,1,0,2,2,1,1,1954,0.057,0.12,0.94,110.06,0.7
8833,-1,0,2,4,1,3,0,0.0,0.25,1.0,101.33,0.78
8841,1,1,3,1,0,2,0,0.0,0.5,1.0,79.78,0.85
8843,1,0,1,2,0,6,1395,0.093,0.25,0.91,93.86,0.79
8848,1,0,3,4,1,5,1991,0.058,0.5,0.94,95.19,0.61
8849,1,1,1,0,0,2,2507,0.601,0.25,0.4,91.92,0.73
8853,1,1,1,0,0,1,0,0.0,0.1,1.0,84.77,0.88
8854,1,0,0,1,0,2,1633,0.556,0.5,0.44,80.74,0.69
8855,1,1,1,0,0,3,2399,0.362,0.12,0.64,81.66,0.78
8857,-1,0,1,4,0,3,0,0.0,0.5,1.0,86.84,0.65
8858,1,1,1,0,0,3,1022,0.522,0.5,0.48,120.72,0.67
8859,-1,0,3,2,1,2,989,0.029,0.25,0.97,87.45,0.73
8861,1,0,2,4,0,2,1837,0.285,0.12,0.72,80.82,0.8
8863,-1,0,3,1,4,3,593,0.025,0.25,0.98,73.2,0.72
8865,1,0,1,2,0,3,2191,0.286,0.2,0.71,83.89,0.82
8866,1,0,0,4,0,2,1022,0.03,0.17,0.97,93.2,0.59
8867,1,0,1,2,0,2,1590,0.237,0.17,0.76,93.48,0.97
8868,1,0,0,4,0,3,1429,0.13,0.33,0.87,92.35,0.78
8869,1,0,4,4,0,3,2517,0.073,0.5,0.93,94.03,0.78
8870,1,0,0,3,0,1,1534,0.067,0.17,0.93,85.48,0.63
8871,1,0,0,4,0,2,1377,0.078,0.2,0.92,97.64,0.9
8872,1,0,2,4,3,1,1464,0.042,1.0,0.96,88.39,0.9
8873,1,1,1,1,1,2,1829,0.102,0.12,0.9,83.13,0.8
8874,1,1,2,0,0,2,2517,0.454,0.33,0.55,82.16,0.85
8875,1,1,1,0,0,1,0,0.0,0.12,1.0,86.05,0.85
8876,1,1,2,0,0,1,0,0.0,0.2,1.0,77.27,0.73
8880,-1,0,1,4,0,3,2415,0.222,0.25,0.78,78.29,0.79
8881,-1,0,2,2,0,2,0,0.0,0.17,1.0,89.4,0.87
8885,1,0,1,2,0,2,1998,0.156,0.25,0.84,96.33,0.67
8886,1,1,4,0,0,1,1844,0.396,0.25,0.6,102.04,0.72
8887,1,0,2,3,3,2,1064,0.031,0.17,0.97,99.94,0.71
8888,-1,0,3,2,0,2,0,0.0,0.25,1.0,99.8,0.79
8891,1,0,1,4,3,1,1634,0.047,0.2,0.95,82.85,0.73
8892,1,0,0,4,0,1,1742,0.05,0.1,0.95,89.76,0.84
8896,1,0,0,4,0,2,1058,0.031,0.5,0.97,88.24,0.75
8901,1,1,0,0,0,2,1684,0.192,0.17,0.81,102.1,0.7
8904,1,1,0,0,3,3,2065,0.129,0.5,0.87,73.95,0.76
8907,1,1,4,1,1,1,933,0.049,1.0,0.95,100.98,0.8
8909,1,0,3,2,0,2,1573,0.072,0.2,0.93,81.69,0.88
8910,1,1,2,0,0,2,1051,0.133,0.12,0.87,88.24,0.73
8913,1,0,0,3,0,3,2517,0.103,0.12,0.9,91.27,0.75
8914,1,0,1,2,0,1,1291,0.581,0.5,0.42,87.94,0.8
8916,1,0,0,2,0,3,2416,0.088,0.25,0.91,77.93,0.73
8920,1,0,2,4,0,2,0,0.0,0.12,1.0,82.06,0.68
8925,1,0,0,2,0,3,1769,0.1,0.5,0.9,84.8,0.78
8926,1,0,2,2,1,1,1701,0.049,0.1,0.95,77.85,0.79
8932,1,0,3,3,3,1,2276,0.066,0.25,0.93,83.17,0.86
8935,1,0,0,4,0,3,1974,0.068,0.17,0.93,82.58,0.62
8939,1,0,1,3,0,2,2109,0.464,0.12,0.54,101.67,0.78
8940,-1,0,1,4,0,3,2517,0.15,0.17,0.85,78.4,0.84
8941,1,0,2,1,0,2,1425,0.218,0.17,0.78,88.16,0.69
8942,1,1,3,1,0,1,1501,0.129,0.1,0.87,99.32,0.7
8943,1,0,2,2,0,2,1324,0.246,0.12,0.75,73.01,0.79
8945,1,0,2,0,0,1,0,0.0,0.25,1.0,90.39,0.72
8947,1,0,1,1,0,1,2517,0.731,0.2,0.27,105.42,0.81
8948,1,1,0,0,0,3,1839,0.275,0.25,0.72,80.34,0.82
8950,1,1,1,1,0,2,2031,0.28,0.33,0.72,88.06,0.73
8952,-1,0,3,3,0,2,2250,0.909,0.33,0.09,97.06,0.64
8957,1,1,4,0,0,1,1634,0.474,0.17,0.53,88.3,0.8
8962,1,0,2,4,0,2,1649,0.048,0.33,0.95,86.8,0.87
8963,1,0,0,3,0,2,1989,0.096,0.08,0.9,83.19,0.71
8967,-1,0,2,2,0,3,0,0.0,0.17,1.0,71.75,0.83
8968,1,0,1,0,0,1,2264,0.571,0.5,0.43,106.23,0.7
8970,1,0,2,3,0,3,1223,0.121,0.17,0.88,83.39,0.8
8971,1,1,1,1,0,2,1874,0.172,0.25,0.83,83.31,0.91
8974,1,0,3,4,0,2,2088,0.06,0.12,0.94,72.51,0.65
8977,1,0,0,2,0,1,1595,0.046,0.17,0.95,91.45,0.58
8978,1,0,1,4,0,1,1540,0.047,0.17,0.95,83.99,0.91
8986,1,0,0,3,0,1,1484,0.289,0.17,0.71,80.78,0.76
8989,1,0,2,2,0,3,1228,0.036,0.5,0.96,88.25,0.65
8994,1,0,1,3,0,5,1519,0.089,0.25,0.91,86.78,0.8
8995,1,0,1,2,0,3,1168,0.045,0.17,0.95,82.15,0.88
9002,1,1,0,1,0,2,1684,0.459,0.1,0.54,86.08,0.6
9010,-1,1,1,0,0,3,0,0.0,0.2,1.0,88.48,0.62
9011,1,1,0,0,0,2,2085,0.439,0.17,0.56,82.82,0.85
9014,-1,1,2,1,0,3,0,0.0,0.08,1.0,70.84,0.74
9016,1,0,0,4,0,3,1208,0.064,0.2,0.94,92.96,0.78
9017,-1,0,1,2,0,3,0,0.0,0.25,1.0,116.26,0.82
9019,1,0,3,1,0,2,1180,0.532,0.2,0.47,95.45,0.78
9021,1,0,0,3,0,3,1096,0.137,0.5,0.86,74.49,0.57
9024,1,0,4,4,0,2,1382,0.04,0.33,0.96,79.67,0.85
9025,1,0,0,1,0,3,1332,0.107,0.33,0.89,92.13,0.86
9026,-1,0,1,3,0,3,2477,0.328,0.25,0.67,72.52,0.74
9030,1,1,1,1,3,2,0,0.0,0.12,1.0,76.43,0.68
9031,1,1,4,1,0,3,1643,0.26,0.2,0.74,78.11,0.68
9032,1,0,0,1,0,3,1724,0.348,0.25,0.65,93.39,0.88
9034,1,1,2,0,3,3,1973,0.123,0.12,0.88,74.95,0.64
9035,1,1,0,0,0,2,1855,0.572,0.25,0.43,85.13,0.69
9040,1,1,2,1,0,2,2073,0.322,0.12,0.68,100.84,0.87
9041,1,0,0,2,0,2,1497,0.112,0.33,0.89,85.36,0.87
9043,1,0,0,1,0,1,1329,0.61,0.25,0.39,85.82,0.85
9044,1,0,4,4,3,3,1411,0.041,0.1,0.96,83.41,0.8
9046,1,1,0,0,0,2,1133,0.167,0.2,0.83,90.75,0.82
9048,1,0,1,4,0,3,1825,0.06,0.5,0.94,87.91,0.84
9049,1,1,0,0,0,3,1163,0.15,0.08,0.85,90.81,0.82
9054,1,0,1,2,0,3,1093,0.057,0.25,0.94,97.96,0.69
9055,1,0,1,3,3,2,1494,0.043,0.17,0.96,92.76,0.47
9057,1,0,1,2,0,3,2118,0.127,0.12,0.87,80.77,0.68
9058,1,0,3,3,0,1,1448,0.107,0.33,0.89,93.1,0.79
9059,1,0,1,3,0,3,2365,0.206,0.25,0.79,71.77,0.7
9060,1,0,0,2,0,3,1459,0.282,0.25,0.72,71.07,0.93
9061,-1,0,3,3,0,3,2517,0.109,0.33,0.89,94.4,0.77
9065,1,0,2,1,1,1,1533,0.095,0.25,0.91,76.89,0.82
9072,1,0,1,3,0,3,2047,0.787,0.33,0.21,79.32,0.86
9074,-1,0,3,3,0,3,0,0.0,0.5,1.0,85.03,0.7
9075,1,0,0,2,1,2,0,0.0,0.25,1.0,90.06,0.73
9076,1,1,0,1,1,2,0,0.0,0.17,1.0,87.55,0.81
9077,1,0,0,3,0,1,604,0.072,0.17,0.93,82.47,0.76
9080,1,0,1,3,0,1,743,0.252,0.1,0.75,97.19,0.82
9081,1,0,0,1,1,3,0,0.0,0.17,1.0,79.05,0.83
9082,1,1,2,1,0,3,0,0.0,0.1,1.0,88.74,0.89
9084,1,1,0,1,1,2,1174,0.074,0.17,0.93,77.11,0.89
9086,1,1,1,1,1,2,1568,0.083,0.25,0.92,87.04,0.85
9087,-1,0,1,4,0,3,949,0.081,0.33,0.92,78.91,0.8
9089,1,0,2,3,1,1,1349,0.039,0.33,0.96,80.96,0.74
9092,1,0,2,2,0,3,2210,0.39,0.5,0.61,78.67,0.83
9093,1,0,1,3,0,3,1061,0.045,0.25,0.95,90.88,0.86
9094,1,0,0,2,0,5,2517,0.121,0.33,0.88,86.29,0.63
9100,-1,0,1,2,0,3,0,0.0,0.25,1.0,82.45,0.75
9103,1,1,0,0,1,2,1873,0.173,0.5,0.83,108.61,0.74
9107,1,0,2,4,3,1,1051,0.03,0.17,0.97,78.4,0.68
9108,1,0,0,2,0,1,846,0.025,0.25,0.98,87.99,0.92
9110,1,0,1,1,0,3,1813,0.194,0.25,0.81,76.23,0.88
9121,-1,1,1,1,0,2,0,0.0,0.25,1.0,70.88,0.82
9122,1,0,1,1,0,3,1823,0.158,0.33,0.84,83.87,0.73
9128,1,0,1,3,0,3,1742,0.11,0.5,0.89,137.22,0.53
9130,1,1,3,0,0,2,2517,0.285,0.1,0.72,82.1,0.57
9132,1,1,1,1,0,2,1093,0.43,0.17,0.57,94.33,0.69
9137,-1,1,0,0,0,2,1794,0.862,0.2,0.14,71.31,0.7
9142,-1,1,1,1,0,3,0,0.0,0.25,1.0,81.46,0.88
9144,-1,0,2,3,0,2,0,0.0,0.33,1.0,96.12,0.67
9146,1,0,1,3,0,1,1965,0.316,0.5,0.68,109.92,1.12
9149,-1,1,2,0,0,2,1763,0.633,0.25,0.37,94.45,0.86
9151,1,1,1,1,1,1,1805,0.094,0.17,0.91,140.21,0.88
9154,1,1,1,0,0,1,1978,0.636,0.17,0.36,117.83,0.87
9157,-1,1,0,0,1,2,1309,0.09,0.25,0.91,91.54,0.8
9158,-1,0,0,2,0,3,0,0.0,0.17,1.0,138.97,0.79
9160,1,1,0,0,0,3,1620,0.434,0.25,0.57,128.81,0.89
9162,1,1,1,0,1,5,0,0.0,0.1,1.0,139.6,0.8
9163,-1,0,0,4,0,2,0,0.0,0.25,1.0,100.05,0.88
9165,1,0,1,3,3,2,1930,0.056,0.1,0.94,128.64,0.66
9170,1,0,0,3,0,3,0,0.0,1.0,1.0,121.13,0.78
9171,1,0,4,4,0,3,1604,0.127,0.33,0.87,115.72,0.83
9172,-1,0,0,1,0,2,0,0.0,0.25,1.0,84.64,0.62
9174,1,0,1,2,0,3,1384,0.054,0.17,0.95,128.96,0.56
9176,1,0,3,1,0,5,1290,0.306,0.12,0.69,113.94,0.81
9177,1,1,1,1,0,1,2517,0.802,0.33,0.2,112.11,0.71
9178,1,0,4,3,0,2,1198,0.057,0.25,0.94,126.14,0.67
9180,1,1,4,1,0,2,1648,0.182,0.33,0.82,128.04,0.75
9181,1,0,1,3,0,3,2252,0.544,0.17,0.46,128.87,0.92
9186,1,0,1,1,0,1,2150,0.65,0.17,0.35,148.7,0.73
9194,-1,1,0,0,0,5,0,0.0,0.25,1.0,84.13,0.9
9195,-1,0,0,2,0,3,0,0.0,0.1,1.0,124.56,0.84
9196,1,1,1,0,1,2,1470,0.127,0.5,0.87,107.62,0.81
9197,1,1,0,0,0,1,0,0.0,0.5,1.0,114.99,0.71
9198,1,1,1,0,0,1,1531,0.387,0.1,0.61,126.31,0.9
9200,-1,0,0,1,0,1,1175,0.315,0.5,0.69,124.14,0.78
9201,-1,1,0,0,0,3,0,0.0,0.5,1.0,165.32,0.58
9204,1,0,1,2,0,2,1002,0.034,0.33,0.97,161.97,0.77
9205,1,0,1,2,0,1,0,0.0,0.1,1.0,127.2,0.74
9207,1,0,1,3,0,3,1443,0.199,0.17,0.8,134.56,0.81
9208,1,0,1,1,0,3,1437,0.357,0.5,0.64,130.31,1.24
9209,-1,0,1,3,0,3,0,0.0,0.5,1.0,95.28,0.75
9213,1,0,0,3,1,3,1437,0.043,0.25,0.96,111.04,1.12
9215,1,0,2,2,0,1,1779,0.519,0.08,0.48,142.49,0.87
9219,1,1,1,0,0,2,2072,0.576,0.2,0.42,121.87,0.92
9220,1,0,2,4,0,2,585,0.017,0.1,0.98,149.16,0.78
9221,-1,0,1,2,1,3,2292,0.066,0.25,0.93,113.31,0.72
9222,1,1,0,0,0,2,1059,0.425,0.33,0.57,121.36,0.6
9223,-1,0,0,2,0,2,0,0.0,0.5,1.0,125.59,0.64
9227,-1,0,2,2,0,4,0,0.0,1.0,1.0,125.68,0.83
9232,-1,0,0,2,0,3,2517,0.733,0.17,0.27,109.16,0.76
9233,1,0,0,3,0,1,1337,0.076,0.17,0.92,148.38,0.65
9234,1,0,4,2,0,3,1318,0.042,0.12,0.96,144.6,0.75
9235,1,0,0,0,0,1,893,0.206,0.5,0.79,147.1,0.71
9238,1,0,2,0,0,3,2239,0.329,0.17,0.67,144.38,0.81
9244,-1,0,2,2,0,4,0,0.0,0.5,1.0,58.85,0.82
9248,1,0,0,4,0,1,0,0.0,0.25,1.0,137.23,0.64
9249,1,0,3,1,0,1,653,0.061,0.33,0.94,141.49,0.88
9253,1,1,4,1,1,1,822,0.045,0.25,0.95,117.86,0.8
9254,1,0,0,2,0,2,1094,0.104,0.1,0.9,132.35,0.78
